"","unitid","year","instatetuition","costs","faculty","white_cohortsize"
"8508","199218",2006,2221,183.416805,515,1652
"8509","199218",2007,2413,214.366584,543,1607
"8510","199218",2008,2459,241.451001,580,1761
"8511","199218",2009,2565,237.664684,617,1607
"8512","199218",2010,3029,254.030596,617,1655
"8513","199281",1991,914,23.802216,141,229
"8514","199281",1992,948,23.912464,145,251
"8515","199281",1993,1078,25.184577,143,245
"8516","199281",1995,1325,27.732418,144,230
"8517","199281",1996,1467,30.259011,145,228
"8518","199281",1997,1536,32.42613,143,272
"8519","199281",1998,1600,34.499131,145,241
"8520","199281",1999,962,38.301605,145,268
"8521","199281",2000,982,40.04449,156,307
"8522","199281",2001,1152,44.609544,167,378
"8523","199281",2002,1394,47.712591,180,413
"8524","199281",2003,1464,53.920608,202,459
"8525","199281",2004,1689,63.395151,219,358
"8526","199281",2005,1689,69.402329,243,437
"8527","199281",2006,1869,77.214905,257,414
"8528","199281",2007,1949,88.941257,285,487
"8529","199281",2008,2007,110.511061,291,448
"8530","199281",2009,2060,108.863703,293,454
"8531","199281",2010,2423,114.850322,329,410
"8532","199306",1991,7295,9.764805,47,149
"8533","199306",1992,7730,10.148392,47,130
"8534","199306",1993,8190,10.438322,49,126
"8535","199306",1995,8990,11.065736,47,121
"8536","199306",1996,9260,11.900116,51,99
"8537","199306",1997,9816,11.491205,51,129
"8538","199306",1998,10230,12.718556,58,122
"8539","199306",1999,10844,12.797199,59,126
"8540","199306",2000,11380,13.453906,58.5,154
"8541","199306",2001,12066,14.310055,58,120
"8542","199306",2002,12780,15.476383,63,138
"8543","199306",2003,13550,17.659535,65,130
"8544","199306",2004,14570,18.813564,65,153
"8545","199306",2005,15590,19.929176,65,147
"8546","199306",2006,16450,22.047782,67,145
"8547","199306",2007,17520,24.063619,77,154
"8548","199306",2008,18570,26.632146,74,133
"8549","199306",2009,19040,24.578762,73,172
"8550","199306",2010,20182,24.782605,81,127
"8551","199412",1991,9300,13.917283,67,117
"8552","199412",1992,9850,18.821992,66,102
"8553","199412",1993,10400,15.576455,63,139
"8554","199412",1995,11520,19.080135,64,113
"8555","199412",1996,12310,18.985364,64,117
"8556","199412",1997,12980,15.57692,65,148
"8557","199412",1998,9410,16.05939,69,114
"8558","199412",1999,10020,18.275776,62,89
"8559","199412",2000,10680,19.984631,61,150
"8560","199412",2001,11360,21.514483,60,165
"8561","199412",2002,12290,23.407894,63,168
"8562","199412",2003,15650,25.870898,75,216
"8563","199412",2004,17008,24.500933,85,183
"8564","199412",2005,18028,27.521609,90,189
"8565","199412",2006,19450,28.659767,92,148
"8566","199412",2007,20720,30.769153,102,202
"8567","199412",2008,22068,37.936556,103,190
"8568","199412",2009,22730,39.712385,109,177
"8569","199412",2010,23752,44.431377,119,205
"8570","199582",1991,4950,24.601848,109,1
"8571","199582",1992,5300,24.158006,89,0
"8572","199582",1993,5700,25.173806,91,1
"8573","199582",1995,5872,23.370969,94,0
"8574","199582",1996,6284,29.01601,94,0
"8575","199582",1997,6472,22.849424,91,1
"8576","199582",1998,6796,22.782591,85,1
"8577","199582",1999,5132,23.949176,87,0
"8578","199582",2000,5650,24.317507,82,1
"8579","199582",2001,5780,23.153979,77,0
"8580","199582",2002,6030,22.7774,79,0
"8581","199582",2003,7398,24.617634,78,3
"8582","199582",2004,8138,27.238148,89,3
"8583","199582",2005,8952,25.543337,78,0
"8584","199582",2006,9980,26.046792,78,2
"8585","199582",2007,10580,27.090028,82,4
"8586","199582",2008,10580,30.946509,72,3
"8587","199582",2009,12004,33.153065,72,13
"8588","199582",2010,12364,36.154727,79,3
"8589","199643",1991,4894,19.786174,73,22
"8590","199643",1992,5272,22.451455,103,17
"8591","199643",1993,5562,27.717843,92,7
"8592","199643",1995,5946,30.102557,99,14
"8593","199643",1996,5946,32.18454,82,5
"8594","199643",1997,6304,29.75521,84,5
"8595","199643",1998,6494,31.870102,88,8
"8596","199643",1999,6272,24.372092,80,3
"8597","199643",2000,6712,38.043487,88,7
"8598","199643",2001,7056,40.720949,96,13
"8599","199643",2002,7560,29.89823,85,11
"8600","199643",2003,7800,35.945192,88,6
"8601","199643",2004,7800,38.941877,105,9
"8602","199643",2005,7800,44.333827,111,5
"8603","199643",2006,8280,41.67657,112,10
"8604","199643",2007,8800,46.607835,116,11
"8605","199643",2008,9336,51.415955,114,9
"8606","199643",2009,9336,49.133124,105,11
"8607","199643",2010,9840,46.36996,120,9
"8608","199847",1991,10800,296.979272,317,753
"8609","199847",1992,12000,325.932635,313,805
"8610","199847",1993,13000,357.49889,323,793
"8611","199847",1995,14750,411.465504,331,841
"8612","199847",1996,18500,448.124309,365,802
"8613","199847",1997,19450,477.012669,383,849
"8614","199847",1998,20450,516.337,394,875
"8615","199847",1999,21420,562.383172,409,865
"8616","199847",2000,22410,602.731,418,886
"8617","199847",2001,23530,637.563,427,846
"8618","199847",2002,24750,694.329,430,847
"8619","199847",2003,26490,747.149,434,850
"8620","199847",2004,28210,776.132,431,946
"8621","199847",2005,30110,848.437,450,916
"8622","199847",2006,32040,880.155,466,927
"8623","199847",2007,34230,947.914307,468,936
"8624","199847",2008,36560,1007.182797,471,969
"8625","199847",2009,38206,1032.195854,476,914
"8626","199847",2010,39544,1094.58,505,941
"8627","199962",1991,6120,14.441504,79,321
"8628","199962",1992,6740,14.801292,77,307
"8629","199962",1993,7410,15.511844,79,314
"8630","199962",1995,8760,17.11071,80,289
"8631","199962",1996,11090,18.129196,83,289
"8632","199962",1997,11730,20.898424,82,255
"8633","199962",1998,12150,22.610917,79,245
"8634","199962",1999,11950,22.896256,79,242
"8635","199962",2000,12300,25.14358,79.5,303
"8636","199962",2001,12900,21.88753,80,334
"8637","199962",2002,13550,21.480104,83,314
"8638","199962",2003,14200,23.276722,95,314
"8639","199962",2004,15000,25.920346,100,296
"8640","199962",2005,15800,27.134805,102,319
"8641","199962",2006,16600,29.988279,110,294
"8642","199962",2007,17430,32.288341,114,318
"8643","199962",2008,18300,34.755853,111,291
"8644","199962",2009,18990,37.651227,122,243
"8645","199962",2010,19990,38.599921,120,366
"8646","199999",1991,1060,28.014394,147,16
"8647","199999",1992,1094,29.794754,146,14
"8648","199999",1993,1172,29.731085,149,19
"8649","199999",1995,1351,35.005407,156,27
"8650","199999",1996,1414,38.083276,156,35
"8651","199999",1997,1504,44.122182,157,23
"8652","199999",1998,1561,43.694628,163,19
"8653","199999",1999,806,46.380188,162,12
"8654","199999",2000,822,49.045277,168.5,21
"8655","199999",2001,896,54.027212,175,15
"8656","199999",2002,1168,55.039536,179,25
"8657","199999",2003,1226,60.688933,170,17
"8658","199999",2004,1451,75.641559,191,29
"8659","199999",2005,1451,85.167369,200,37
"8660","199999",2006,1651,98.48319,258,24
"8661","199999",2007,1701,119.859841,319,34
"8662","199999",2008,1701,125.464808,338,27
"8663","199999",2009,1769,132.733103,325,21
"8664","199999",2010,2274,137.864428,343,32
"8665","200004",1991,1229,64.499457,291,933
"8666","200004",1992,1271,67.987254,308,998
"8667","200004",1993,1391,75.278888,319,968
"8668","200004",1995,1589,79.62621,325,1062
"8669","200004",1996,1663,82.723451,335,1090
"8670","200004",1997,1723,85.820486,328,1119
"8671","200004",1998,1793,90.469027,316,1004
"8672","200004",1999,962,95.250648,313,1043
"8673","200004",2000,982,98.092911,309,1075
"8674","200004",2001,1072,101.874263,305,1057
"8675","200004",2002,1358,97.568645,315,1074
"8676","200004",2003,1426,103.453787,326,1346
"8677","200004",2004,1651,117.975762,359,1400
"8678","200004",2005,1651,128.711491,416,1354
"8679","200004",2006,1904,148.232425,433,1341
"8680","200004",2007,2028,161.104681,456,1038
"8681","200004",2008,2078,172.883555,472,1036
"8682","200004",2009,2106,177.025145,460,1253
"8683","200004",2010,2816,168.434269,451,1176
"8684","200059",1991,1706,10.560906,67,306
"8685","200059",1992,1706,11.008164,67,328
"8686","200059",1993,1782,11.852361,72,289
"8687","200059",1995,1856,12.57954,73,279
"8688","200059",1996,1970,12.524529,72,375
"8689","200059",1997,2096,13.272999,71,391
"8690","200059",1998,2196,13.496673,70,349
"8691","200059",1999,1906,15.683917,72,346
"8692","200059",2000,1982,17.513993,71.5,329
"8693","200059",2001,2067,18.488388,71,341
"8694","200059",2002,2202,18.04474,72,327
"8695","200059",2003,2554,18.949013,83,335
"8696","200059",2004,3040,20.135147,94,286
"8697","200059",2005,3329,22.104203,89,263
"8698","200059",2006,3645,24.219064,87,240
"8699","200059",2007,3828,26.348263,86,270
"8700","200059",2008,4019,27.259803,93,228
"8701","200059",2009,4160,29.008236,95,211
"8702","200059",2010,4304,29.571623,93,226
"8703","200156",1991,6670,9.987004,48,256
"8704","200156",1992,6920,12.370116,47,263
"8705","200156",1993,7270,12.310374,52,244
"8706","200156",1995,7970,13.235665,50,282
"8707","200156",1996,8420,13.583434,52,269
"8708","200156",1997,8770,9.711538,51,220
"8709","200156",1998,6770,9.942702,50,261
"8710","200156",1999,7150,10.842389,53,269
"8711","200156",2000,7550,11.799264,53.5,304
"8712","200156",2001,7925,12.48553,54,274
"8713","200156",2002,8350,12.332878,57,302
"8714","200156",2003,8750,12.568543,58,232
"8715","200156",2004,9400,13.791444,56,210
"8716","200156",2005,10000,13.087106,56,249
"8717","200156",2006,10550,13.641549,56,223
"8718","200156",2007,11235,14.037446,54,239
"8719","200156",2008,12748,14.930614,55,234
"8720","200156",2009,14432,15.716489,57,208
"8721","200156",2010,15680,15.757374,58,161
"8722","200217",1991,5550,11.369664,66,294
"8723","200217",1992,5900,13.030383,70,312
"8724","200217",1993,6260,14.575056,75,326
"8725","200217",1995,6950,16.232706,76,388
"8726","200217",1996,7330,21.913103,78,408
"8727","200217",1997,7590,18.391483,82,366
"8728","200217",1998,8080,20.575285,85,385
"8729","200217",1999,8200,20.326058,83,359
"8730","200217",2000,8500,23.864083,87,335
"8731","200217",2001,8800,25.860343,91,348
"8732","200217",2002,9200,28.025394,91,381
"8733","200217",2003,9600,28.364408,90,353
"8734","200217",2004,9990,29.697446,93,400
"8735","200217",2005,10600,31.573727,100,358
"8736","200217",2006,11100,32.692775,100,316
"8737","200217",2007,11530,34.078643,103,302
"8738","200217",2008,11940,35.86203,98,339
"8739","200217",2009,12360,37.054471,95,280
"8740","200217",2010,12800,36.616858,93,307
"8741","200226",1991,2133,6.489673,33,150
"8742","200226",1992,2755,7.097166,36,143
"8743","200226",1993,1831,7.679234,37,122
"8744","200226",1995,2340,7.907681,36,172
"8745","200226",1996,2016,8.187579,39,141
"8746","200226",1997,2946,8.629243,37,112
"8747","200226",1998,3032,9.141511,38,132
"8748","200226",1999,1906,9.350614,39,130
"8749","200226",2000,1982,9.239771,37.5,145
"8750","200226",2001,2067,9.748057,36,127
"8751","200226",2002,2202,11.110985,39,125
"8752","200226",2003,2576,12.08186,36,113
"8753","200226",2004,3014,11.486732,37,128
"8754","200226",2005,3300,13.30326,36,121
"8755","200226",2006,3614,12.743712,36,116
"8756","200226",2007,3795,12.724384,42,76
"8757","200226",2008,3985,13.502006,40,71
"8758","200226",2009,4124,13.63168,39,98
"8759","200226",2010,4268,15.716217,38,99
"8760","200253",1991,1701,21.227869,166,457
"8761","200253",1992,1710,23.801848,169,483
"8762","200253",1993,1836,25.424522,188,455
"8763","200253",1995,1960,28.543612,183,447
"8764","200253",1996,2044,27.355287,209,396
"8765","200253",1997,2139,31.36524,176,389
"8766","200253",1998,2240,32.105149,166,325
"8767","200253",1999,2050,33.196981,186,395
"8768","200253",2000,2144,30.012989,171,396
"8769","200253",2001,2244,32.123074,156,370
"8770","200253",2002,2344,31.983363,177,414
"8771","200253",2003,2730,36.654774,159,375
"8772","200253",2004,3160,37.133801,176,369
"8773","200253",2005,3460,38.539855,171,378
"8774","200253",2006,3790,39.90512,185,355
"8775","200253",2007,3980,42.563128,180,347
"8776","200253",2008,4179,41.42809,189,318
"8777","200253",2009,4325,43.176406,179,321
"8778","200253",2010,4476,49.394209,187,344
"8779","200280",1991,2145,178.321194,458,1188
"8780","200280",1992,2165,195.727621,473,1466
"8781","200280",1993,2298,200.56233,472,1371
"8782","200280",1995,2428,217.025833,505,1314
"8783","200280",1996,2528,202.017128,495,1269
"8784","200280",1997,2677,192.078254,457,1394
"8785","200280",1998,2830,205.996973,440,1377
"8786","200280",1999,2956,200.226704,442,1636
"8787","200280",2000,2604,199.352765,455.5,1731
"8788","200280",2001,2754,210.147716,469,1816
"8789","200280",2002,2954,235.044663,482,1856
"8790","200280",2003,3441,246.246874,515,2063
"8791","200280",2004,4009,272.185438,526,2015
"8792","200280",2005,4390,293.657592,577,1769
"8793","200280",2006,4786,304.062813,485,1754
"8794","200280",2007,5025,317.457758,488,1673
"8795","200280",2008,5276,333.474592,505,1781
"8796","200280",2009,5461,359.245923,527,1744
"8797","200280",2010,5652,374.77697,550,1773
"8798","200332",1991,2248,120.230824,465,1157
"8799","200332",1992,2032,131.704195,464,1504
"8800","200332",1993,2184,133.019603,448,1395
"8801","200332",1995,2310,144.666895,501,1445
"8802","200332",1996,2410,145.564523,484,1250
"8803","200332",1997,2566,149.863168,487,1154
"8804","200332",1998,2730,154.633478,473,1191
"8805","200332",1999,2596,163.599463,484,1204
"8806","200332",2000,2604,167.737324,487.5,1234
"8807","200332",2001,2754,184.680315,491,1130
"8808","200332",2002,2904,204.971957,527,1721
"8809","200332",2003,3374,216.557185,527,1840
"8810","200332",2004,3981,226.343511,531,1940
"8811","200332",2005,4360,241.514229,837,1879
"8812","200332",2006,4774,262.386066,580,1902
"8813","200332",2007,5013,273.79201,609,1999
"8814","200332",2008,5264,298.618911,539,2439
"8815","200332",2009,5448,322.595971,564,2250
"8816","200332",2010,5639,350.326893,568,2131
"8817","200572",1991,1707,8.405845,54,171
"8818","200572",1992,1707,8.916437,56,172
"8819","200572",1993,1815,9.131216,55,171
"8820","200572",1995,1893,9.988352,53,149
"8821","200572",1996,2843,10.438168,53,167
"8822","200572",1997,2919,11.372601,51,158
"8823","200572",1998,3023,11.853363,50,172
"8824","200572",1999,1906,12.212215,56,142
"8825","200572",2000,1982,12.744333,57,160
"8826","200572",2001,2067,13.341774,58,140
"8827","200572",2002,2202,14.46102,61,133
"8828","200572",2003,2652,12.932444,61,143
"8829","200572",2004,3130,13.836535,60,143
"8830","200572",2005,3656,14.291693,65,135
"8831","200572",2006,4003,14.88441,62,150
"8832","200572",2007,4204,15.067855,55,154
"8833","200572",2008,4412,15.904956,56,121
"8834","200572",2009,4568,16.670507,58,119
"8835","200572",2010,4433,18.69049,66,173
"8836","201104",1991,9985,40.979715,150,454
"8837","201104",1992,10583,49.065779,165,559
"8838","201104",1993,10733,51.692454,162,452
"8839","201104",1995,12174,52.815921,218,493
"8840","201104",1996,12600,56.301754,200,398
"8841","201104",1997,13293,55.581886,192,493
"8842","201104",1998,13726,60.752007,176,541
"8843","201104",1999,14276,64.235154,198,512
"8844","201104",2000,15134,70.051231,207.5,413
"8845","201104",2001,15814,62.717782,217,458
"8846","201104",2002,16764,66.44947,213,512
"8847","201104",2003,17518,72.87815,224,547
"8848","201104",2004,18394,81.611282,234,522
"8849","201104",2005,19314,85.362587,232,530
"8850","201104",2006,20666,88.625975,229,477
"8851","201104",2007,22216,90.869415,234,558
"8852","201104",2008,23550,95.993437,233,455
"8853","201104",2009,24828,95.662639,213,507
"8854","201104",2010,26566,92.876485,272,607
"8855","201371",1991,8100,8.856202,45,178
"8856","201371",1992,8685,9.878359,45,173
"8857","201371",1993,9225,10.96465,49,193
"8858","201371",1995,10620,14.257746,51,235
"8859","201371",1996,11250,16.709091,65,174
"8860","201371",1997,11835,14.604545,65,233
"8861","201371",1998,12375,14.561143,65,177
"8862","201371",1999,13156,14.715198,66,231
"8863","201371",2000,14076,16.173238,69,210
"8864","201371",2001,15076,17.631733,72,225
"8865","201371",2002,16130,18.81365,72,226
"8866","201371",2003,17260,20.177741,71,208
"8867","201371",2004,17950,20.43422,64,236
"8868","201371",2005,19028,20.579279,67,198
"8869","201371",2006,20170,21.329259,68,203
"8870","201371",2007,21380,21.723051,66,181
"8871","201371",2008,22470,21.987626,64,250
"8872","201371",2009,23594,22.269485,62,213
"8873","201371",2010,24480,21.721263,63,169
"8874","201548",1991,11085,31.710296,137,342
"8875","201548",1992,11810,36.621178,139,296
"8876","201548",1993,12500,39.762702,158,396
"8877","201548",1995,13700,47.388273,176,415
"8878","201548",1996,14200,52.318895,174,399
"8879","201548",1997,14760,44.032742,176,413
"8880","201548",1998,15260,42.772794,171,444
"8881","201548",1999,16000,45.108336,174,474
"8882","201548",2000,16880,46.540902,178,476
"8883","201548",2001,17990,50.636628,182,449
"8884","201548",2002,18980,51.51101,196,482
"8885","201548",2003,20500,55.712693,198,473
"8886","201548",2004,22035,63.004367,201,438
"8887","201548",2005,23433,70.226515,218,504
"8888","201548",2006,25100,74.800352,223,591
"8889","201548",2007,26360,71.587675,217,525
"8890","201548",2008,27680,68.680876,199,517
"8891","201548",2009,28480,71.729324,203,520
"8892","201548",2010,29310,71.371474,202,616
"8893","201645",1991,13708,282.647,507,438
"8894","201645",1992,14616,297.891,507,542
"8895","201645",1993,15322,322.8,530,487
"8896","201645",1995,16430,366.326,517,544
"8897","201645",1996,17235,379.286475,532,507
"8898","201645",1997,17942,359.011,536,494
"8899","201645",1998,18546,329.785334,536,554
"8900","201645",1999,19200,394.271,553,579
"8901","201645",2000,20100,448.445907,557.5,615
"8902","201645",2001,21000,474.312221,562,523
"8903","201645",2002,22500,513.304963,590,603
"8904","201645",2003,24100,571.603766,637,624
"8905","201645",2004,26500,639.329928,686,511
"8906","201645",2005,28400,719.930321,646,682
"8907","201645",2006,31090,780.035911,651,632
"8908","201645",2007,32800,791.650861,656,652
"8909","201645",2008,34450,774.80591,664,566
"8910","201645",2009,35900,806.905477,683,546
"8911","201645",2010,37300,817.854575,680,537
"8912","201690",1991,2388,38.314533,114,13
"8913","201690",1992,2679,40.946469,128,6
"8914","201690",1993,2811,43.160099,136,2
"8915","201690",1995,2664,41.997668,94,4
"8916","201690",1996,3318,42.817451,95,1
"8917","201690",1997,3318,38.778423,75,0
"8918","201690",1998,3336,30.59557,69,13
"8919","201690",1999,1926,39.404625,75,5
"8920","201690",2000,2046,37.82545,76,5
"8921","201690",2001,2064,43.646589,77,0
"8922","201690",2002,2208,43.965408,87,2
"8923","201690",2003,2340,46.981958,87,4
"8924","201690",2004,2571,46.483398,92,2
"8925","201690",2005,2726,50.715931,90,3
"8926","201690",2006,2890,51.392088,97,5
"8927","201690",2007,2890,50.761774,107,1
"8928","201690",2008,2890,57.147067,106,2
"8929","201690",2009,2890,58.068978,113,4
"8930","201690",2010,2992,63.559722,111,4
"8931","202134",1991,2682,132.83856,553,699
"8932","202134",1992,2976,137.304685,556,625
"8933","202134",1993,3126,135.782259,530,641
"8934","202134",1995,3332,140.904418,517,511
"8935","202134",1996,3442,146.915084,499,505
"8936","202134",1997,3456,152.132019,513,588
"8937","202134",1998,3670,164.788475,522,509
"8938","202134",1999,3864,173.034479,543,661
"8939","202134",2000,4110,183.1551,534,561
"8940","202134",2001,4464,190.573188,525,614
"8941","202134",2002,5196,201.263175,534,571
"8942","202134",2003,5760,209.416654,541,530
"8943","202134",2004,6792,226.387259,564,527
"8944","202134",2005,6972,235.887718,575,553
"8945","202134",2006,7920,241.944811,572,560
"8946","202134",2007,7920,248.174106,571,612
"8947","202134",2008,7920,260.171626,549,616
"8948","202134",2009,7920,273.255255,537,662
"8949","202134",2010,8466,275.01334,538,704
"8950","202480",1991,9410,150.603072,420,1361
"8951","202480",1992,10210,163.544431,420,1467
"8952","202480",1993,11090,175.292767,419,1360
"8953","202480",1995,12350,196.145421,404,1466
"8954","202480",1996,13640,201.046909,404,1437
"8955","202480",1997,14180,186.509273,400,1473
"8956","202480",1998,14670,193.217097,387,1620
"8957","202480",1999,15020,195.810904,386,1516
"8958","202480",2000,15550,209.354136,387,1619
"8959","202480",2001,16320,230.69935,388,1574
"8960","202480",2002,17450,236.267,407,1404
"8961","202480",2003,18390,248.65,401,1568
"8962","202480",2004,19570,270.478,439,1574
"8963","202480",2005,21246,278.527,446,1783
"8964","202480",2006,23000,294.491,458,1595
"8965","202480",2007,24880,316.162,457,1563
"8966","202480",2008,26200,333.988,462,1732
"8967","202480",2009,27510,363.804,514,1493
"8968","202480",2010,28700,361.684,545,1752
"8969","202523",1991,14700,42.785936,159,438
"8970","202523",1992,15640,44.679899,157,506
"8971","202523",1993,15950,47.584744,146,496
"8972","202523",1995,18630,48.139208,138,606
"8973","202523",1996,19470,52.724862,141,562
"8974","202523",1997,20250,45.690252,149,510
"8975","202523",1998,21060,48.993211,141,527
"8976","202523",1999,20680,52.962477,152,499
"8977","202523",2000,21710,55.858982,164.5,553
"8978","202523",2001,22550,58.286634,177,450
"8979","202523",2002,23680,70.227853,189,519
"8980","202523",2003,25090,73.858438,180,535
"8981","202523",2004,26700,80.562639,179,512
"8982","202523",2005,28170,87.092483,202,506
"8983","202523",2006,29860,89.759158,218,479
"8984","202523",2007,32160,94.419742,217,480
"8985","202523",2008,34410,98.145736,214,472
"8986","202523",2009,35650,101.606153,213,486
"8987","202523",2010,37270,103.044708,224,452
"8988","202763",1991,8880,25.124522,102,262
"8989","202763",1992,10054,29.733986,110,337
"8990","202763",1993,10920,35.463005,115,286
"8991","202763",1995,12500,39.533904,116,386
"8992","202763",1996,13112,46.152899,124,428
"8993","202763",1997,13766,33.634057,126,545
"8994","202763",1998,14320,37.199479,130,533
"8995","202763",1999,15080,42.091065,130,452
"8996","202763",2000,15830,47.076375,145,603
"8997","202763",2001,17088,51.111684,160,537
"8998","202763",2002,18114,54.38298,157,571
"8999","202763",2003,19052,56.007203,154,569
"9000","202763",2004,19996,59.50477,164,517
"9001","202763",2005,20796,57.794716,164,537
"9002","202763",2006,21836,61.385756,176,541
"9003","202763",2007,22906,66.586782,190,535
"9004","202763",2008,23938,70.801046,192,504
"9005","202763",2009,25016,72.921968,194,461
"9006","202763",2010,26016,72.868861,201,585
"9007","203085",1991,11680,14.739912,70,236
"9008","203085",1992,12380,16.568755,70,203
"9009","203085",1993,13000,19.110902,68,204
"9010","203085",1995,14606,20.385018,70,208
"9011","203085",1996,15140,21.688976,66,273
"9012","203085",1997,15594,17.874275,65,249
"9013","203085",1998,16100,19.071604,71,274
"9014","203085",1999,16422,19.493955,70,246
"9015","203085",2000,16998,20.107683,71.5,255
"9016","203085",2001,17848,21.871967,73,228
"9017","203085",2002,12850,21.96894,72,252
"9018","203085",2003,13620,22.434477,62,264
"9019","203085",2004,14574,22.801973,64,318
"9020","203085",2005,15740,25.387721,60,283
"9021","203085",2006,17000,27.395647,58,214
"9022","203085",2007,18190,25.729547,60,297
"9023","203085",2008,19464,27.721929,62,313
"9024","203085",2009,20826,28.32879,65,279
"9025","203085",2010,22242,28.270597,65,258
"9026","203128",1991,11950,21.657528,80,255
"9027","203128",1992,12897,23.514741,79,253
"9028","203128",1993,13665,25.476797,81,231
"9029","203128",1995,15270,26.178795,69,180
"9030","203128",1996,15600,27.372476,68,194
"9031","203128",1997,16224,20.958958,68,199
"9032","203128",1998,17010,27.90189,68,200
"9033","203128",1999,17230,29.6567,65,241
"9034","203128",2000,17870,24.528704,69,214
"9035","203128",2001,18720,24.707126,73,221
"9036","203128",2002,19650,26.315148,75,191
"9037","203128",2003,20440,27.490416,72,194
"9038","203128",2004,21533,27.936993,74,154
"9039","203128",2005,23510,27.037615,64,161
"9040","203128",2006,23510,26.354671,60,176
"9041","203128",2007,24215,29.442872,68,229
"9042","203128",2008,24940,32.977497,74,230
"9043","203128",2009,26435,34.928089,79,223
"9044","203128",2010,26435,34.201104,78,215
"9045","203368",1991,9600,50.561079,201,692
"9046","203368",1992,10440,56.883175,199,685
"9047","203368",1993,11060,58.673433,203,746
"9048","203368",1995,12390,64.423106,223,784
"9049","203368",1996,13122,71.673132,225,712
"9050","203368",1997,13883,54.191108,222,728
"9051","203368",1998,14670,57.038946,218,772
"9052","203368",1999,15424,61.701434,221,756
"9053","203368",2000,16334,62.549053,227.5,750
"9054","203368",2001,17478,66.643259,234,711
"9055","203368",2002,18832,75.846246,239,763
"9056","203368",2003,20566,79.141032,237,760
"9057","203368",2004,22108,85.779373,226,641
"9058","203368",2005,23380,85.587749,222,663
"9059","203368",2006,24782,87.923854,209,604
"9060","203368",2007,26144,88.314974,207,561
"9061","203368",2008,27190,87.602274,200,580
"9062","203368",2009,27940,86.213719,206,561
"9063","203368",2010,29250,82.475659,199,553
"9064","203517",1991,3300,222.56641,721,2415
"9065","203517",1992,3596,232.61076,727,2302
"9066","203517",1993,3740,223.922499,682,2093
"9067","203517",1995,4084,229.005329,641,2319
"9068","203517",1996,4288,243.70468,637,2307
"9069","203517",1997,4460,250.16862,663,2252
"9070","203517",1998,4660,256.226797,689,2622
"9071","203517",1999,4011,271.345697,654,2974
"9072","203517",2000,4234,287.979731,664,3054
"9073","203517",2001,4490,307.953095,674,3137
"9074","203517",2002,6374,328.094253,763,3148
"9075","203517",2003,6882,358.492161,823,3153
"9076","203517",2004,7504,363.656051,792,3278
"9077","203517",2005,7954,366.668959,841,3089
"9078","203517",2006,8430,392.976,856,2921
"9079","203517",2007,8430,402.740936,877,2984
"9080","203517",2008,8430,450.252602,901,3039
"9081","203517",2009,8726,475.696188,886,3238
"9082","203517",2010,9030,600.698,885,2931
"9083","203535",1991,16050,36.114286,125,367
"9084","203535",1992,17060,37.904443,123,363
"9085","203535",1993,18140,40.469438,131,348
"9086","203535",1995,20270,46.032921,122,380
"9087","203535",1996,21370,47.464688,140,375
"9088","203535",1997,22200,39.637349,127,394
"9089","203535",1998,22990,41.213893,131,397
"9090","203535",1999,23900,44.52169,141,403
"9091","203535",2000,25370,48.524044,141.5,351
"9092","203535",2001,26800,53.822308,142,347
"9093","203535",2002,27900,57.746688,148,381
"9094","203535",2003,29500,61.13251,151,387
"9095","203535",2004,31260,63.140196,146,375
"9096","203535",2005,32980,63.834866,151,372
"9097","203535",2006,34990,75.924818,153,370
"9098","203535",2007,37030,78.13954,152,366
"9099","203535",2008,39080,82.499636,159,360
"9100","203535",2009,39810,84.769192,156,355
"9101","203535",2010,39420,85.218598,159,395
"9102","203580",1991,8480,7.349585,27,59
"9103","203580",1992,8960,8.18,30,35
"9104","203580",1993,9600,6.884,29,47
"9105","203580",1995,12320,8.396,32,61
"9106","203580",1996,12950,8.553,29,56
"9107","203580",1997,13750,7.045488,27,64
"9108","203580",1998,14298,8.067466,27,65
"9109","203580",1999,14280,8.416791,28,87
"9110","203580",2000,15140,9.108464,30,79
"9111","203580",2001,15750,10.160394,32,103
"9112","203580",2002,16370,11.507228,37,113
"9113","203580",2003,16880,12.262836,35,95
"9114","203580",2004,17724,12.506951,37,115
"9115","203580",2005,20500,13.920016,32,94
"9116","203580",2006,21936,14.327006,36,112
"9117","203580",2007,22814,16.732008,36,194
"9118","203580",2008,23950,19.931577,45,206
"9119","203580",2009,23950,24.082135,45,201
"9120","203580",2010,24308,23.359666,46,204
"9121","203775",1991,7860,13.327146,68,297
"9122","203775",1992,8490,15.846216,69,352
"9123","203775",1993,9172,17.342333,70,392
"9124","203775",1995,10345,21.74768,83,390
"9125","203775",1996,10765,26.695728,85,384
"9126","203775",1997,11280,14.698843,89,446
"9127","203775",1998,11795,19.202775,93,378
"9128","203775",1999,12150,21.068317,99,388
"9129","203775",2000,12800,23.037292,101,371
"9130","203775",2001,13310,23.897171,103,335
"9131","203775",2002,13910,25.507162,100,329
"9132","203775",2003,14745,25.965578,99,369
"9133","203775",2004,15630,27.025013,104,379
"9134","203775",2005,16530,28.865687,105,323
"9135","203775",2006,17520,30.792719,108,315
"9136","203775",2007,18600,32.998553,108,365
"9137","203775",2008,19740,35.395562,110,364
