"","unitid","instnm","semester","quarter","year","yearofsem","after"
"12875","233897","THE UNIVERSITY OF VIRGINIA'S COLLEGE AT WISE","1","0",2003,NA,NA
"12876","233897","THE UNIVERSITY OF VIRGINIA'S COLLEGE AT WISE","1","0",2004,NA,NA
"12877","233897","The University of Virginia's College at Wise","1","0",2005,NA,NA
"12878","233897","The University of Virginia's College at Wise","1","0",2006,NA,NA
"12879","233897","The University of Virginia's College at Wise","1","0",2007,NA,NA
"12880","233897","The University of Virginia's College at Wise","1","0",2008,NA,NA
"12881","233897","The University of Virginia's College at Wise","1","0",2009,NA,NA
"12882","233897","The University of Virginia's College at Wise","1","0",2010,NA,NA
"12883","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",1991,NA,NA
"12884","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",1992,NA,NA
"12885","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",1993,NA,NA
"12886","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",1995,NA,NA
"12887","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",1996,NA,NA
"12888","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",1997,NA,NA
"12889","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",1998,NA,NA
"12890","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",1999,NA,NA
"12891","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",2000,NA,NA
"12892","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",2001,NA,NA
"12893","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",2002,NA,NA
"12894","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",2003,NA,NA
"12895","233921","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV","1","0",2004,NA,NA
"12896","233921","Virginia Polytechnic Institute and State University","1","0",2005,NA,NA
"12897","233921","Virginia Polytechnic Institute and State University","1","0",2006,NA,NA
"12898","233921","Virginia Polytechnic Institute and State University","1","0",2007,NA,NA
"12899","233921","Virginia Polytechnic Institute and State University","1","0",2008,NA,NA
"12900","233921","Virginia Polytechnic Institute and State University","1","0",2009,NA,NA
"12901","233921","Virginia Polytechnic Institute and State University","1","0",2010,NA,NA
"12902","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",1991,NA,NA
"12903","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",1992,NA,NA
"12904","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",1993,NA,NA
"12905","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",1995,NA,NA
"12906","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",1996,NA,NA
"12907","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",1997,NA,NA
"12908","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",1998,NA,NA
"12909","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",1999,NA,NA
"12910","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",2000,NA,NA
"12911","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",2001,NA,NA
"12912","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",2002,NA,NA
"12913","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",2003,NA,NA
"12914","234030","VIRGINIA COMMONWEALTH UNIVERSITY","1","0",2004,NA,NA
"12915","234030","Virginia Commonwealth University","1","0",2005,NA,NA
"12916","234030","Virginia Commonwealth University","1","0",2006,NA,NA
"12917","234030","Virginia Commonwealth University","1","0",2007,NA,NA
"12918","234030","Virginia Commonwealth University","1","0",2008,NA,NA
"12919","234030","Virginia Commonwealth University","1","0",2009,NA,NA
"12920","234030","Virginia Commonwealth University","1","0",2010,NA,NA
"12921","234085","VIRGINIA MILITARY INSTITUTE","1","0",1991,NA,NA
"12922","234085","VIRGINIA MILITARY INSTITUTE","1","0",1992,NA,NA
"12923","234085","VIRGINIA MILITARY INSTITUTE","1","0",1993,NA,NA
"12924","234085","VIRGINIA MILITARY INSTITUTE","1","0",1995,NA,NA
"12925","234085","VIRGINIA MILITARY INSTITUTE","1","0",1996,NA,NA
"12926","234085","VIRGINIA MILITARY INSTITUTE","1","0",1997,NA,NA
"12927","234085","VIRGINIA MILITARY INSTITUTE","1","0",1998,NA,NA
"12928","234085","VIRGINIA MILITARY INSTITUTE","1","0",1999,NA,NA
"12929","234085","VIRGINIA MILITARY INSTITUTE","1","0",2000,NA,NA
"12930","234085","VIRGINIA MILITARY INSTITUTE","1","0",2001,NA,NA
"12931","234085","VIRGINIA MILITARY INSTITUTE","1","0",2002,NA,NA
"12932","234085","VIRGINIA MILITARY INSTITUTE","1","0",2003,NA,NA
"12933","234085","VIRGINIA MILITARY INSTITUTE","1","0",2004,NA,NA
"12934","234085","Virginia Military Institute","1","0",2005,NA,NA
"12935","234085","Virginia Military Institute","1","0",2006,NA,NA
"12936","234085","Virginia Military Institute","1","0",2007,NA,NA
"12937","234085","Virginia Military Institute","1","0",2008,NA,NA
"12938","234085","Virginia Military Institute","1","0",2009,NA,NA
"12939","234085","Virginia Military Institute","1","0",2010,NA,NA
"12940","234155","VIRGINIA STATE UNIVERSITY","1","0",1991,NA,NA
"12941","234155","VIRGINIA STATE UNIVERSITY","1","0",1992,NA,NA
"12942","234155","VIRGINIA STATE UNIVERSITY","1","0",1993,NA,NA
"12943","234155","VIRGINIA STATE UNIVERSITY","1","0",1995,NA,NA
"12944","234155","VIRGINIA STATE UNIVERSITY","1","0",1996,NA,NA
"12945","234155","VIRGINIA STATE UNIVERSITY","1","0",1997,NA,NA
"12946","234155","VIRGINIA STATE UNIVERSITY","1","0",1998,NA,NA
"12947","234155","VIRGINIA STATE UNIVERSITY","1","0",1999,NA,NA
"12948","234155","VIRGINIA STATE UNIVERSITY","1","0",2000,NA,NA
"12949","234155","VIRGINIA STATE UNIVERSITY","1","0",2001,NA,NA
"12950","234155","VIRGINIA STATE UNIVERSITY","1","0",2002,NA,NA
"12951","234155","VIRGINIA STATE UNIVERSITY","1","0",2003,NA,NA
"12952","234155","VIRGINIA STATE UNIVERSITY","1","0",2004,NA,NA
"12953","234155","Virginia State University","1","0",2005,NA,NA
"12954","234155","Virginia State University","1","0",2006,NA,NA
"12955","234155","Virginia State University","1","0",2007,NA,NA
"12956","234155","Virginia State University","1","0",2008,NA,NA
"12957","234155","Virginia State University","1","0",2009,NA,NA
"12958","234155","Virginia State University","1","0",2010,NA,NA
"12959","234164","VIRGINIA UNION UNIVERSITY","1","0",1991,NA,NA
"12960","234164","VIRGINIA UNION UNIVERSITY","1","0",1992,NA,NA
"12961","234164","VIRGINIA UNION UNIVERSITY","1","0",1993,NA,NA
"12962","234164","VIRGINIA UNION UNIVERSITY","1","0",1995,NA,NA
"12963","234164","VIRGINIA UNION UNIVERSITY","1","0",1996,NA,NA
"12964","234164","VIRGINIA UNION UNIVERSITY","1","0",1997,NA,NA
"12965","234164","VIRGINIA UNION UNIVERSITY","1","0",1998,NA,NA
"12966","234164","VIRGINIA UNION UNIVERSITY","1","0",1999,NA,NA
"12967","234164","VIRGINIA UNION UNIVERSITY","1","0",2000,NA,NA
"12968","234164","VIRGINIA UNION UNIVERSITY","1","0",2001,NA,NA
"12969","234164","VIRGINIA UNION UNIVERSITY","1","0",2002,NA,NA
"12970","234164","VIRGINIA UNION UNIVERSITY","1","0",2003,NA,NA
"12971","234164","VIRGINIA UNION UNIVERSITY","1","0",2004,NA,NA
"12972","234164","Virginia Union University","1","0",2005,NA,NA
"12973","234164","Virginia Union University","1","0",2006,NA,NA
"12974","234164","Virginia Union University","1","0",2007,NA,NA
"12975","234164","Virginia Union University","1","0",2008,NA,NA
"12976","234164","Virginia Union University","1","0",2009,NA,NA
"12977","234164","Virginia Union University","1","0",2010,NA,NA
"12978","235097","EASTERN WASHINGTON UNIVERSITY","0","1",1991,NA,NA
"12979","235097","EASTERN WASHINGTON UNIVERSITY","0","1",1992,NA,NA
"12980","235097","EASTERN WASHINGTON UNIVERSITY","0","1",1993,NA,NA
"12981","235097","EASTERN WASHINGTON UNIVERSITY","0","1",1995,NA,NA
"12982","235097","EASTERN WASHINGTON UNIVERSITY","0","1",1996,NA,NA
"12983","235097","EASTERN WASHINGTON UNIVERSITY","0","1",1997,NA,NA
"12984","235097","EASTERN WASHINGTON UNIVERSITY","0","1",1998,NA,NA
"12985","235097","EASTERN WASHINGTON UNIVERSITY","0","1",1999,NA,NA
"12986","235097","EASTERN WASHINGTON UNIVERSITY","0","1",2000,NA,NA
"12987","235097","EASTERN WASHINGTON UNIVERSITY","0","1",2001,NA,NA
"12988","235097","EASTERN WASHINGTON UNIVERSITY","0","1",2002,NA,NA
"12989","235097","EASTERN WASHINGTON UNIVERSITY","0","1",2003,NA,NA
"12990","235097","EASTERN WASHINGTON UNIVERSITY","0","1",2004,NA,NA
"12991","235097","Eastern Washington University","0","1",2005,NA,NA
"12992","235097","Eastern Washington University","0","1",2006,NA,NA
"12993","235097","Eastern Washington University","0","1",2007,NA,NA
"12994","235097","Eastern Washington University","0","1",2008,NA,NA
"12995","235097","Eastern Washington University","0","1",2009,NA,NA
"12996","235097","Eastern Washington University","0","1",2010,NA,NA
"12997","235167","EVERGREEN STATE COLLEGE","0","1",1991,NA,NA
"12998","235167","EVERGREEN STATE COLLEGE","0","1",1992,NA,NA
"12999","235167","EVERGREEN STATE COLLEGE","0","1",1993,NA,NA
"13000","235167","EVERGREEN STATE COLLEGE","0","1",1995,NA,NA
"13001","235167","EVERGREEN STATE COLLEGE","0","1",1996,NA,NA
"13002","235167","EVERGREEN STATE COLLEGE","0","1",1997,NA,NA
"13003","235167","EVERGREEN STATE COLLEGE","0","1",1998,NA,NA
"13004","235167","EVERGREEN STATE COLLEGE","0","1",1999,NA,NA
"13005","235167","EVERGREEN STATE COLLEGE","0","1",2000,NA,NA
"13006","235167","EVERGREEN STATE COLLEGE","0","1",2001,NA,NA
"13007","235167","EVERGREEN STATE COLLEGE","0","1",2002,NA,NA
"13008","235167","EVERGREEN STATE COLLEGE","0","1",2003,NA,NA
"13009","235167","EVERGREEN STATE COLLEGE","0","1",2004,NA,NA
"13010","235167","The Evergreen State College","0","1",2005,NA,NA
"13011","235167","The Evergreen State College","0","1",2006,NA,NA
"13012","235167","The Evergreen State College","0","1",2007,NA,NA
"13013","235167","The Evergreen State College","0","1",2008,NA,NA
"13014","235167","The Evergreen State College","0","1",2009,NA,NA
"13015","235167","The Evergreen State College","0","1",2010,NA,NA
"13016","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",1991,NA,NA
"13017","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",1992,NA,NA
"13018","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",1993,NA,NA
"13019","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",1995,NA,NA
"13020","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",1996,NA,NA
"13021","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",1997,NA,NA
"13022","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",1998,NA,NA
"13023","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",1999,NA,NA
"13024","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",2000,NA,NA
"13025","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",2001,NA,NA
"13026","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",2002,NA,NA
"13027","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",2003,NA,NA
"13028","236230","PACIFIC LUTHERAN UNIVERSITY","1","0",2004,NA,NA
"13029","236230","Pacific Lutheran University","1","0",2005,NA,NA
"13030","236230","Pacific Lutheran University","1","0",2006,NA,NA
"13031","236230","Pacific Lutheran University","1","0",2007,NA,NA
"13032","236230","Pacific Lutheran University","1","0",2008,NA,NA
"13033","236230","Pacific Lutheran University","1","0",2009,NA,NA
"13034","236230","Pacific Lutheran University","1","0",2010,NA,NA
"13035","236328","UNIVERSITY OF PUGET SOUND","1","0",1991,NA,NA
"13036","236328","UNIVERSITY OF PUGET SOUND","1","0",1992,NA,NA
"13037","236328","UNIVERSITY OF PUGET SOUND","1","0",1993,NA,NA
"13038","236328","UNIVERSITY OF PUGET SOUND","1","0",1995,NA,NA
"13039","236328","UNIVERSITY OF PUGET SOUND","1","0",1996,NA,NA
"13040","236328","UNIVERSITY OF PUGET SOUND","1","0",1997,NA,NA
"13041","236328","UNIVERSITY OF PUGET SOUND","1","0",1998,NA,NA
"13042","236328","UNIVERSITY OF PUGET SOUND","1","0",1999,NA,NA
"13043","236328","UNIVERSITY OF PUGET SOUND","1","0",2000,NA,NA
"13044","236328","UNIVERSITY OF PUGET SOUND","1","0",2001,NA,NA
"13045","236328","UNIVERSITY OF PUGET SOUND","1","0",2002,NA,NA
"13046","236328","UNIVERSITY OF PUGET SOUND","1","0",2003,NA,NA
"13047","236328","UNIVERSITY OF PUGET SOUND","1","0",2004,NA,NA
"13048","236328","University of Puget Sound","1","0",2005,NA,NA
"13049","236328","University of Puget Sound","1","0",2006,NA,NA
"13050","236328","University of Puget Sound","1","0",2007,NA,NA
"13051","236328","University of Puget Sound","1","0",2008,NA,NA
"13052","236328","University of Puget Sound","1","0",2009,NA,NA
"13053","236328","University of Puget Sound","1","0",2010,NA,NA
"13054","236577","SEATTLE PACIFIC UNIVERSITY","0","1",1991,NA,NA
"13055","236577","SEATTLE PACIFIC UNIVERSITY","0","1",1992,NA,NA
"13056","236577","SEATTLE PACIFIC UNIVERSITY","0","1",1993,NA,NA
"13057","236577","SEATTLE PACIFIC UNIVERSITY","0","1",1995,NA,NA
"13058","236577","SEATTLE PACIFIC UNIVERSITY","0","1",1996,NA,NA
"13059","236577","SEATTLE PACIFIC UNIVERSITY","0","1",1997,NA,NA
"13060","236577","SEATTLE PACIFIC UNIVERSITY","0","1",1998,NA,NA
"13061","236577","SEATTLE PACIFIC UNIVERSITY","0","1",1999,NA,NA
"13062","236577","SEATTLE PACIFIC UNIVERSITY","0","1",2000,NA,NA
"13063","236577","SEATTLE PACIFIC UNIVERSITY","0","1",2001,NA,NA
"13064","236577","SEATTLE PACIFIC UNIVERSITY","0","1",2002,NA,NA
"13065","236577","SEATTLE PACIFIC UNIVERSITY","0","1",2003,NA,NA
"13066","236577","SEATTLE PACIFIC UNIVERSITY","0","1",2004,NA,NA
"13067","236577","Seattle Pacific University","0","1",2005,NA,NA
"13068","236577","Seattle Pacific University","0","1",2006,NA,NA
"13069","236577","Seattle Pacific University","0","1",2007,NA,NA
"13070","236577","Seattle Pacific University","0","1",2008,NA,NA
"13071","236577","Seattle Pacific University","0","1",2009,NA,NA
"13072","236577","Seattle Pacific University","0","1",2010,NA,NA
"13073","236595","SEATTLE UNIVERSITY","0","1",1991,NA,NA
"13074","236595","SEATTLE UNIVERSITY","0","1",1992,NA,NA
"13075","236595","SEATTLE UNIVERSITY","0","1",1993,NA,NA
"13076","236595","SEATTLE UNIVERSITY","0","1",1995,NA,NA
"13077","236595","SEATTLE UNIVERSITY","0","1",1996,NA,NA
"13078","236595","SEATTLE UNIVERSITY","0","1",1997,NA,NA
"13079","236595","SEATTLE UNIVERSITY","0","1",1998,NA,NA
"13080","236595","SEATTLE UNIVERSITY","0","1",1999,NA,NA
"13081","236595","SEATTLE UNIVERSITY","0","1",2000,NA,NA
"13082","236595","SEATTLE UNIVERSITY","0","1",2001,NA,NA
"13083","236595","SEATTLE UNIVERSITY","0","1",2002,NA,NA
"13084","236595","SEATTLE UNIVERSITY","0","1",2003,NA,NA
"13085","236595","SEATTLE UNIVERSITY","0","1",2004,NA,NA
"13086","236595","Seattle University","0","1",2005,NA,NA
"13087","236595","Seattle University","0","1",2006,NA,NA
"13088","236595","Seattle University","0","1",2007,NA,NA
"13089","236595","Seattle University","0","1",2008,NA,NA
"13090","236595","Seattle University","0","1",2009,NA,NA
"13091","236595","Seattle University","0","1",2010,NA,NA
"13092","236896","WALLA WALLA COLLEGE","0","1",1991,NA,NA
"13093","236896","WALLA WALLA COLLEGE","0","1",1992,NA,NA
"13094","236896","WALLA WALLA COLLEGE","0","1",1993,NA,NA
"13095","236896","WALLA WALLA COLLEGE","0","1",1995,NA,NA
"13096","236896","WALLA WALLA COLLEGE","0","1",1996,NA,NA
"13097","236896","WALLA WALLA COLLEGE","0","1",1997,NA,NA
"13098","236896","WALLA WALLA COLLEGE","0","1",1998,NA,NA
"13099","236896","WALLA WALLA COLLEGE","0","1",1999,NA,NA
"13100","236896","WALLA WALLA COLLEGE","0","1",2000,NA,NA
"13101","236896","WALLA WALLA COLLEGE","0","1",2001,NA,NA
"13102","236896","WALLA WALLA COLLEGE","0","1",2002,NA,NA
"13103","236896","WALLA WALLA COLLEGE","0","1",2003,NA,NA
"13104","236896","WALLA WALLA COLLEGE","0","1",2004,NA,NA
"13105","236896","Walla Walla College","0","1",2005,NA,NA
"13106","236896","Walla Walla College","0","1",2006,NA,NA
"13107","236896","Walla Walla University","0","1",2007,NA,NA
"13108","236896","Walla Walla University","0","1",2008,NA,NA
"13109","236896","Walla Walla University","0","1",2009,NA,NA
"13110","236896","Walla Walla University","0","1",2010,NA,NA
"13111","236939","WASHINGTON STATE UNIVERSITY","1","0",1991,NA,NA
"13112","236939","WASHINGTON STATE UNIVERSITY","1","0",1992,NA,NA
"13113","236939","WASHINGTON STATE UNIVERSITY","1","0",1993,NA,NA
"13114","236939","WASHINGTON STATE UNIVERSITY","1","0",1995,NA,NA
"13115","236939","WASHINGTON STATE UNIVERSITY","1","0",1996,NA,NA
"13116","236939","WASHINGTON STATE UNIVERSITY","1","0",1997,NA,NA
"13117","236939","WASHINGTON STATE UNIVERSITY","1","0",1998,NA,NA
"13118","236939","WASHINGTON STATE UNIVERSITY","1","0",1999,NA,NA
"13119","236939","WASHINGTON STATE UNIVERSITY","1","0",2000,NA,NA
"13120","236939","WASHINGTON STATE UNIVERSITY","1","0",2001,NA,NA
"13121","236939","WASHINGTON STATE UNIVERSITY","1","0",2002,NA,NA
"13122","236939","WASHINGTON STATE UNIVERSITY","1","0",2003,NA,NA
"13123","236939","WASHINGTON STATE UNIVERSITY","1","0",2004,NA,NA
"13124","236939","Washington State University","1","0",2005,NA,NA
"13125","236939","Washington State University","1","0",2006,NA,NA
"13126","236939","Washington State University","1","0",2007,NA,NA
"13127","236939","Washington State University","1","0",2008,NA,NA
"13128","236939","Washington State University","1","0",2009,NA,NA
"13129","236939","Washington State University","1","0",2010,NA,NA
"13130","236948","UNIVERSITY OF WASHINGTON","0","1",1991,NA,NA
"13131","236948","UNIVERSITY OF WASHINGTON","0","1",1992,NA,NA
"13132","236948","UNIVERSITY OF WASHINGTON","0","1",1993,NA,NA
"13133","236948","UNIVERSITY OF WASHINGTON","0","1",1995,NA,NA
"13134","236948","UNIVERSITY OF WASHINGTON","0","1",1996,NA,NA
"13135","236948","UNIVERSITY OF WASHINGTON","0","1",1997,NA,NA
"13136","236948","UNIVERSITY OF WASHINGTON","0","1",1998,NA,NA
"13137","236948","UNIVERSITY OF WASHINGTON-SEATTLE CAMPUS","0","1",1999,NA,NA
"13138","236948","UNIVERSITY OF WASHINGTON-SEATTLE CAMPUS","0","1",2000,NA,NA
"13139","236948","UNIVERSITY OF WASHINGTON-SEATTLE CAMPUS","0","1",2001,NA,NA
"13140","236948","UNIVERSITY OF WASHINGTON-SEATTLE CAMPUS","0","1",2002,NA,NA
"13141","236948","UNIVERSITY OF WASHINGTON-SEATTLE CAMPUS","0","1",2003,NA,NA
"13142","236948","UNIVERSITY OF WASHINGTON-SEATTLE CAMPUS","0","1",2004,NA,NA
"13143","236948","University of Washington-Seattle Campus","0","1",2005,NA,NA
"13144","236948","University of Washington-Seattle Campus","0","1",2006,NA,NA
"13145","236948","University of Washington-Seattle Campus","0","1",2007,NA,NA
"13146","236948","University of Washington-Seattle Campus","0","1",2008,NA,NA
"13147","236948","University of Washington-Seattle Campus","0","1",2009,NA,NA
"13148","236948","University of Washington-Seattle Campus","0","1",2010,NA,NA
"13149","237011","WESTERN WASHINGTON UNIVERSITY","0","1",1991,NA,NA
"13150","237011","WESTERN WASHINGTON UNIVERSITY","0","1",1992,NA,NA
"13151","237011","WESTERN WASHINGTON UNIVERSITY","0","1",1993,NA,NA
"13152","237011","WESTERN WASHINGTON UNIVERSITY","0","1",1995,NA,NA
"13153","237011","WESTERN WASHINGTON UNIVERSITY","0","1",1996,NA,NA
"13154","237011","WESTERN WASHINGTON UNIVERSITY","0","1",1997,NA,NA
"13155","237011","WESTERN WASHINGTON UNIVERSITY","0","1",1998,NA,NA
"13156","237011","WESTERN WASHINGTON UNIVERSITY","0","1",1999,NA,NA
"13157","237011","WESTERN WASHINGTON UNIVERSITY","0","1",2000,NA,NA
"13158","237011","WESTERN WASHINGTON UNIVERSITY","0","1",2001,NA,NA
"13159","237011","WESTERN WASHINGTON UNIVERSITY","0","1",2002,NA,NA
"13160","237011","WESTERN WASHINGTON UNIVERSITY","0","1",2003,NA,NA
"13161","237011","WESTERN WASHINGTON UNIVERSITY","0","1",2004,NA,NA
"13162","237011","Western Washington University","0","1",2005,NA,NA
"13163","237011","Western Washington University","0","1",2006,NA,NA
"13164","237011","Western Washington University","0","1",2007,NA,NA
"13165","237011","Western Washington University","0","1",2008,NA,NA
"13166","237011","Western Washington University","0","1",2009,NA,NA
"13167","237011","Western Washington University","0","1",2010,NA,NA
"13168","237057","WHITMAN COLLEGE","1","0",1991,NA,NA
"13169","237057","WHITMAN COLLEGE","1","0",1992,NA,NA
"13170","237057","WHITMAN COLLEGE","1","0",1993,NA,NA
"13171","237057","WHITMAN COLLEGE","1","0",1995,NA,NA
"13172","237057","WHITMAN COLLEGE","1","0",1996,NA,NA
"13173","237057","WHITMAN COLLEGE","1","0",1997,NA,NA
"13174","237057","WHITMAN COLLEGE","1","0",1998,NA,NA
"13175","237057","WHITMAN COLLEGE","1","0",1999,NA,NA
"13176","237057","WHITMAN COLLEGE","1","0",2000,NA,NA
"13177","237057","WHITMAN COLLEGE","1","0",2001,NA,NA
"13178","237057","WHITMAN COLLEGE","1","0",2002,NA,NA
"13179","237057","WHITMAN COLLEGE","1","0",2003,NA,NA
"13180","237057","WHITMAN COLLEGE","1","0",2004,NA,NA
"13181","237057","Whitman College","1","0",2005,NA,NA
"13182","237057","Whitman College","1","0",2006,NA,NA
"13183","237057","Whitman College","1","0",2007,NA,NA
"13184","237057","Whitman College","1","0",2008,NA,NA
"13185","237057","Whitman College","1","0",2009,NA,NA
"13186","237057","Whitman College","1","0",2010,NA,NA
"13187","237066","WHITWORTH COLLEGE","1","0",1991,NA,NA
"13188","237066","WHITWORTH COLLEGE","1","0",1992,NA,NA
"13189","237066","WHITWORTH COLLEGE","1","0",1993,NA,NA
"13190","237066","WHITWORTH COLLEGE","1","0",1995,NA,NA
"13191","237066","WHITWORTH COLLEGE","1","0",1996,NA,NA
"13192","237066","WHITWORTH COLLEGE","1","0",1997,NA,NA
"13193","237066","WHITWORTH COLLEGE","1","0",1998,NA,NA
"13194","237066","WHITWORTH COLLEGE","1","0",1999,NA,NA
"13195","237066","WHITWORTH COLLEGE","1","0",2000,NA,NA
"13196","237066","WHITWORTH COLLEGE","1","0",2001,NA,NA
"13197","237066","WHITWORTH COLLEGE","1","0",2002,NA,NA
"13198","237066","WHITWORTH COLLEGE","1","0",2003,NA,NA
"13199","237066","WHITWORTH COLLEGE","1","0",2004,NA,NA
"13200","237066","Whitworth College","1","0",2005,NA,NA
"13201","237066","Whitworth College","1","0",2006,NA,NA
"13202","237066","Whitworth University","1","0",2007,NA,NA
"13203","237066","Whitworth University","1","0",2008,NA,NA
"13204","237066","Whitworth University","1","0",2009,NA,NA
"13205","237066","Whitworth University","1","0",2010,NA,NA
"13206","237215","BLUEFIELD STATE COLLEGE","1","0",1991,NA,NA
"13207","237215","BLUEFIELD STATE COLLEGE","1","0",1992,NA,NA
"13208","237215","BLUEFIELD STATE COLLEGE","1","0",1993,NA,NA
"13209","237215","BLUEFIELD STATE COLLEGE","1","0",1995,NA,NA
"13210","237215","BLUEFIELD STATE COLLEGE","1","0",1996,NA,NA
"13211","237215","BLUEFIELD STATE COLLEGE","1","0",1997,NA,NA
"13212","237215","BLUEFIELD STATE COLLEGE","1","0",1998,NA,NA
"13213","237215","BLUEFIELD STATE COLLEGE","1","0",1999,NA,NA
"13214","237215","BLUEFIELD STATE COLLEGE","1","0",2000,NA,NA
"13215","237215","BLUEFIELD STATE COLLEGE","1","0",2001,NA,NA
"13216","237215","BLUEFIELD STATE COLLEGE","1","0",2002,NA,NA
"13217","237215","BLUEFIELD STATE COLLEGE","1","0",2003,NA,NA
"13218","237215","BLUEFIELD STATE COLLEGE","1","0",2004,NA,NA
"13219","237215","Bluefield State College","1","0",2005,NA,NA
"13220","237215","Bluefield State College","1","0",2006,NA,NA
"13221","237215","Bluefield State College","1","0",2007,NA,NA
"13222","237215","Bluefield State College","1","0",2008,NA,NA
"13223","237215","Bluefield State College","1","0",2009,NA,NA
"13224","237215","Bluefield State College","1","0",2010,NA,NA
"13225","237330","CONCORD COLLEGE","1","0",1991,NA,NA
"13226","237330","CONCORD COLLEGE","1","0",1992,NA,NA
"13227","237330","CONCORD COLLEGE","1","0",1993,NA,NA
"13228","237330","CONCORD COLLEGE","1","0",1995,NA,NA
"13229","237330","CONCORD COLLEGE","1","0",1996,NA,NA
"13230","237330","CONCORD COLLEGE","1","0",1997,NA,NA
"13231","237330","CONCORD COLLEGE","1","0",1998,NA,NA
"13232","237330","CONCORD COLLEGE","1","0",1999,NA,NA
"13233","237330","CONCORD COLLEGE","1","0",2000,NA,NA
"13234","237330","CONCORD COLLEGE","1","0",2001,NA,NA
"13235","237330","CONCORD COLLEGE","1","0",2002,NA,NA
"13236","237330","CONCORD COLLEGE","1","0",2003,NA,NA
"13237","237330","CONCORD UNIVERSITY","1","0",2004,NA,NA
"13238","237330","Concord University","1","0",2005,NA,NA
"13239","237330","Concord University","1","0",2006,NA,NA
"13240","237330","Concord University","1","0",2007,NA,NA
"13241","237330","Concord University","1","0",2008,NA,NA
"13242","237330","Concord University","1","0",2009,NA,NA
"13243","237330","Concord University","1","0",2010,NA,NA
"13244","237358","DAVIS AND ELKINS COLLEGE","1","0",1991,NA,NA
"13245","237358","DAVIS AND ELKINS COLLEGE","1","0",1992,NA,NA
"13246","237358","DAVIS AND ELKINS COLLEGE","1","0",1993,NA,NA
"13247","237358","DAVIS AND ELKINS COLLEGE","1","0",1995,NA,NA
"13248","237358","DAVIS AND ELKINS COLLEGE","1","0",1996,NA,NA
"13249","237358","DAVIS AND ELKINS COLLEGE","1","0",1997,NA,NA
"13250","237358","DAVIS AND ELKINS COLLEGE","1","0",1998,NA,NA
"13251","237358","DAVIS AND ELKINS COLLEGE","1","0",1999,NA,NA
"13252","237358","DAVIS AND ELKINS COLLEGE","1","0",2000,NA,NA
"13253","237358","DAVIS AND ELKINS COLLEGE","1","0",2001,NA,NA
"13254","237358","DAVIS AND ELKINS COLLEGE","1","0",2002,NA,NA
"13255","237358","DAVIS AND ELKINS COLLEGE","1","0",2003,NA,NA
"13256","237358","DAVIS AND ELKINS COLLEGE","1","0",2004,NA,NA
"13257","237358","Davis & Elkins College","1","0",2005,NA,NA
"13258","237358","Davis & Elkins College","1","0",2006,NA,NA
"13259","237358","Davis & Elkins College","1","0",2007,NA,NA
"13260","237358","Davis & Elkins College","1","0",2008,NA,NA
